Link,title,location,company,salary,summary,upload
https://kr.indeed.com/viewjob?jk=6d389529bece608b,자동차 전장 Security 분야 전문가,서울 강서구,LG전자,,식에 대한 이해 - Linux 사용 경험 보유 (1년 이상) - Shell Scripting 제작 또는 Python Programming 경험 2. 우대사항 - SDL (Security Development Lifecycle...,Posted3일 전
https://kr.indeed.com/viewjob?jk=51d1df9a3cfbe418,(주)엘솔루 R&D본부 ASR팀 개발직,서울,㈜엘솔루,,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python",Posted30+일 전
https://kr.indeed.com/viewjob?jk=dd1466e89a1e87b0,Cloud Solution Architect,서울,Oracle,,"etc. Shell Script, Python or Java Script... development languages... Java and Python Development and operation experience...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=c41af20fbf0580eb,Solutions Architect,서울,Snowflake,,"experience with C/C++ or Java Scripting experience with Python, Ruby, Perl, Bash. Ability and flexibility to travel to work...",Posted15일 전
https://kr.indeed.com/viewjob?jk=c4145dce440c02f8,[전문연구요원 신규편입/전직] SW Engineer/Backend/Frontend 개발자,서울 서초구,뷰노코리아,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,용인 보정동,일루미나리안,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=de4846ca13ae739e,"Graduate Software Engineer, Linux-based development",서울,Canonical - Jobs,,"you apply here. Our primary software engineering stack is Python, Golang, React, Rust and Kubernetes... course we touch...",Posted5일 전
https://kr.indeed.com/viewjob?jk=8c8c96a3ffac77f8,데이터 엔지니어 경력 정규직,서울 중구,아이디케이스퀘어드,"연봉 60,000,000원 - 70,000,000원","Redshift, Snowflake 등) 설계, 개발, 운영 경험• Python/R/dbt, Kafka/Airflow 등을 사용하여 데이터 전처리를... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=3b0b25d7cdb97839,TikTok Content Strategy Manager,서울,TikTok,,"skills in data analysis, being familiar with SQL, Python and other data processing tools is preferred. 3. Strong logical mind...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=e5b0e8c7af5a51ab,"[TmaxMetaverse/R&D] 게임 엔진, 게임 서버, 메타버스 스튜디오 개발자 (2022년 상반기 신...",성남 분당구,티맥스소프트,,"유경험자 - 리액트 기반 개발 유경험자 [주 사용 언어] - C++, C# - Java Script - Python - Spring, React - HTML [지원 시 참고 사항] - 기술, 경험, 지식 등이 상세히 담긴...",Posted8일 전
https://kr.indeed.com/viewjob?jk=a155db68ada3a73f,"광학솔루션사업부 경력사원 (생산/공술,제조,설비,SCM)",경기도 파주,LG이노텍,,"dispensing, Vision/Function test) 우대 - 제어 부문 : C+, C++, C#, Python 등 프로그래밍 언어 사용 능숙자 우대 - 외국어 역량 우수자 우대 (TS 150점 이상, OPIC IH...",Posted9일 전
https://kr.indeed.com/viewjob?jk=309dbeab00e5c986,(주)테크로스 2022년도 신입/경력 (부산/화성),부산 강서구,테크로스,,그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python...,Posted9일 전
https://kr.indeed.com/viewjob?jk=6d4fbb79bc9dcd07,Cloud Solution Engineer,서울,Oracle,,"타 오라클 제품과 오라클 데이터베이스 연동 경험 - 어플리케이션 개발 경험 : Java, Node.js, Python 등 - DB 마이그레이션 경험 - 타 클라우드 DB 서비스(AWS, Azure, GCP 등) 경험...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=16bef2be27515eef,경영지원부문 신입사원 채용,서울 평동,DL이앤씨,,"수학 · 응용통계학 · 컴퓨터공학 · 산업공학 ※ SQL, R 또는 Python 프로그래밍 가능자 IT기획 컴퓨터공학 · 정보통신학· 데이터학... 공학 · 컴퓨터공학 ※ R 또는 Python 프로그래밍 가능자 플랜트구매...",Posted18일 전
https://kr.indeed.com/viewjob?jk=5331de34a85a125a,[코그넥스] 딥러닝 연구원 (신입/경력/전문연구요원),서울 서초구,코그넥스코리아,,"network 등) - Deep Learning 방법론에 대한 데모 프로그램 제작 및 제품화 코드 작성 ( Python / C++) - 다양한 종류의 제조업 이미지 데이터에 대한 탐색, 분석 및 전처리 모듈 구현 - 최신...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=8ecedf5f94e80b3b,[TmaxOS/R&D] OS부문 개발자(2022년 상반기 신입 공채(Frontier 8기) 및 경력직),성남 분당구,티맥스소프트,,CD 개발 운영 [주 사용 언어] - C/C++ - JavaScript/TypeScript - Java - Python 자격요건 - 4년제 대졸(학사) 이상 / 기졸업자 또는 22년 8월 졸업 예정자 - 컴퓨터 및 전산관련...,Posted8일 전
https://kr.indeed.com/viewjob?jk=5dd25746d945e947,빅데이터분석 담당자 in 자원순환 모바일 앱 스타트업,서울 성동구,그레이프 파트너즈,,AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>자연어처리,Posted30+일 전
https://kr.indeed.com/viewjob?jk=613e8260c0a33e9d,[NAVER Cloud] 빅데이터 분석 플랫폼 엔지니어,성남 분당구,네이버클라우드,,게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷...,Posted27일 전
https://kr.indeed.com/viewjob?jk=61538ab2446879df,채권운용팀 직원 (기한연장),대한민국,멀티에셋자산운용,,"MMF, 시가펀드 등) - 금융자격증(공인회계사, CFA 등) - 경제, 통계, 수학 등 계량 분석 ( Python, R, VBA)에 대한 학업을 수행한 자 - 영어, MS Office 등에 능통한 자 - ESG 관련 기업...",Posted3일 전
https://kr.indeed.com/viewjob?jk=45b22fa764b0dae9,"빅데이터, 인공지능(AI) 외 신입 인턴",서울 종로구,레드테이블,"월급 2,000,000원",AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R,Posted11일 전
https://kr.indeed.com/viewjob?jk=e34c06d01e1f387e,[NAVER Cloud] 리눅스 배포판 개발,성남 분당구,네이버클라우드,,"[역할]리눅스 OS 배포판 제작 업무- 리눅스 배포판 관련 소스 분석- C , Python 등을 이용하여 소스 분석 및 수정- 빌드 시스템 및 버그질라 시스템... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...",Posted27일 전
https://kr.indeed.com/viewjob?jk=112db0c64f7899b8,[한국필립모리스] 각 부문,서울 영등포구,한국필립모리스㈜,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>펌웨어·어셈블러|인터...,Posted7일 전
https://kr.indeed.com/viewjob?jk=62dd9658c5554aff,KAIST 문술미래전략대학(김형준 교수 연구실) 위촉연구원 채용 공고,대전 유성구,카이스트,,수도 있음 . 2 모집분야 직무내용 모집분야 주요업무 전산 및 응용수학 - 통합 데이터 분석 프레임워크 개발 ( Python 혹은 Julia 이용 ) - 기후 데이터 가시화 프레임워크 개발 (Front-end 혹은 Full...,Posted14일 전
https://kr.indeed.com/viewjob?jk=7417ac528f0197f0,Software Developer & Verification,서울,Ericsson,,"Programming Language and skillset: Java(preferred), C++, Python, CI Environment, Shell Script Native Korean and business...",Posted20일 전
https://kr.indeed.com/viewjob?jk=9bbfde6355ca2d7a,당근마켓 전 직군,서울 서초구,당근마켓,,C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=3a96682f2758e494,2022년 경력직 (제2022-2차),서울 금천구,한국건설생활환경시험연구원,,관련학과 (자격) 학위취득이후 전력설비 및 제어 & 에너지효율화 부문 연구개발 경력 1년 이상 (자격) python 등 프로그래밍 및 소프트웨어 알고리즘개발 유경력자 전자·기계·기술·화학·연구개발>섬유·화학>화학|전자·기계...,Posted7일 전
https://kr.indeed.com/viewjob?jk=79fb95da6dff4025,하반기 신입(채용 연계형 인턴) 수시채용,서울 마곡동,홈앤쇼핑,,"Python, R, 기타 코딩 능력 보유자 또는 통계 분석에 대한 기초 지식 보유자 중 1개 해당자 우대사항 · 통계 분석에 대한 기초 지식 보유자 · 기초 프로그래밍 코딩 구현 능력 보유자 ( Python or R...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=a8dd956d30f8e45f,[SPC GFS] 2022 각 부문 신입/경력사원,성남 중원구,에스피씨지에프에스,,인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>통신...,Posted1일 전
https://kr.indeed.com/viewjob?jk=b01ea7a6f3b38982,[NAVER Z] 데이터 엔지니어,성남 분당구,네이버제트,,"경력 3년 이상- Scala/Java/ Python, Spark, Kafka... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이...",Posted11일 전
https://kr.indeed.com/viewjob?jk=1fd963b87d62d30a,한화시스템/방산 2021년 한화시스템 방산부문 신사업분야 경력사원,성남 분당구,한화시스템,,시스템개발자|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|전자·기계·기술·화학·연구개발>연구원·연구개발>전기·전자|전자·기계... 그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python,Posted30+일 전
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,서울 관악구,써로마인드로보틱스,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=733b814969bff5a7,Jr. Back-end Engineer (Python),서울 강남구,Soomgo,,"이런 분을 찾아요 2년 이상의 Python을 활용한 백엔드 개발 업무를 수행한 경험이 있으신 분 Django, Django Rest Framework, Flask 등의 Python web framework를 사용하여...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=d34c6bcf82ac024e,[한국조선해양] '22년 빅데이터 AI 담당자,성남 분당구,현대중공업그룹,,"보유자 · 영상 및 이미지 기반 머신러닝 기술 개발 경험 · 데이터 분석 서비스 개발 및 툴 활용 경험( Python, R, Java 등) · 머신 러닝 및 딥러닝 이해 및 활용 - 영어 성적 보유 (TOEIC-Speaking...",Posted2일 전
https://kr.indeed.com/viewjob?jk=c35e0100a6fa97dd,각 부문별,서울 강남구,현대오토에버,,응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...,Posted17일 전
https://kr.indeed.com/viewjob?jk=12f94257204952e1,모바일 운영서비스 빌드/배포/테스트 자동화 개발자,서울 마포구,브롤브,,"와 같은 컨테이너 기반 기술 이해 및 경험- 리눅스 환경에 대한 경험- 기본 스크립트 언어 경험 : Python / Bash / Perl 등- 지속적 통합 (Jenkins, Fastlane) 이해 및 경험- 소스형상관리...",Posted7일 전
https://kr.indeed.com/viewjob?jk=f955daa479297f09,인공지능(AI) 개발자 신입/경력 정규직,서울 강남구,애드,,"Detection, Classification, Recognition 등 영상 분석 알고리즘 개발 경험• Python 또는 C++ 경험• 정부과제 연구개발 경험[우대사항]• 채용시 동종업계 최고 대우 • 최적화, 경량화 등...",Posted7일 전
https://kr.indeed.com/viewjob?jk=6a056c1771ae56b8,Data Engineer & Scientist,서울 영등포구,LG전자,,"리즘에 대한 깊은 이해 - Data integrity, data governance 에 대한 이해 - Python Data & Analytics 라이브러리 경험 (NLTK, Spacy, Scikit-Learn, PyTorch...",Posted17일 전
https://kr.indeed.com/viewjob?jk=f4ec03cd95647453,AI Research Engineer Intern,서울,Intel,,optimization strategies - Programming skills with Python/C++ - Experience working with one or more deep learning frameworks...,Posted27일 전
https://kr.indeed.com/viewjob?jk=f8691758f74c5242,Support Engineer- Developer,서울,Microsoft,,"developing with Chatbot, Linux, Apache, Java, Node, Python, PHP, or Ruby - Knowledge and experiences of cloud services (Azure...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=c7706f6a726a90bc,2022-1회 인지 및 사회성 연구단 연구직 및 연구기술직,대전,기초과학연구원,,"용일 기준) - 전공 : 인지신경과학, 심리학, 뇌인지과학, 전기전자컴퓨터공학 - 우대사항: Matlab, Python 프로그래밍 및 데이터 분석 유경험자 ㅇ 인원: 1명 ㅁ (분야8) ㅇ 세부분야: 모성 애착 형성과 사회...",Posted3일 전
https://kr.indeed.com/viewjob?jk=e30fe92d72ceb17c,"자율 주행, 로봇 SW 개발자",성남 수정구,에바,,"(주)에바 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 자율주행 SW 엔지니어 Python응용SW [담당업무]ROS 개발, 로봇 주행 알고리즘 개발, SW Optimization[근무부서 및 직급/직책]근무부서: 개발팀...",Posted14일 전
https://kr.indeed.com/viewjob?jk=14d562d10c215572,"PHP, Python 신입/경력 정규직",서울 금천구,비즈부스터,,"주식회사 비즈부스터 PHP, Python 개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]*당사의 서비스(비즈탑) 솔루션 및 서비... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python",Posted30+일 전
https://kr.indeed.com/viewjob?jk=b3ba8c24ccc0e74e,[TmaxOS/R&D] OS부문 개발자(2022년 상반기 신입 공채(Frontier 8기) 및 경력직 ),성남 분당구,티맥스그룹,,C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드...,Posted7일 전
https://kr.indeed.com/viewjob?jk=51df90967b46e8f0,[외국계 스타트업 미소] Business Analyst,서울,유한회사 미소,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=12f3c94eaa1f8b78,Chip & Circut 분야 연계형 인턴,서울 서초구,LG전자,,"자만 체크해주시기 바랍니다. 필요역량 - 소프트웨어 구조 설계 및 구현, 검증과 SW 코딩 역량 : C/C++/ Python/JAVA 프로그래밍 등 - 아날로그 회로 이해 및 반도체 설계 툴 사용, 음성/오디오 신호 처리 이해...",Posted13일 전
https://kr.indeed.com/viewjob?jk=e5dfdd5145462c7c,[KSTEC] 통계/Analytics 신입 및 경력사원,성남 분당구,지식시스템,,"지능화 (의사결정 자동화) 시스템 개발 (SPSS, SAS, R, Python, Java 기반)2. 기업용 데이터과학 & 인공지능 플랫폼 솔루션3... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...",Posted20일 전
https://kr.indeed.com/viewjob?jk=c793a3ef3425f495,빅데이터 분석 기술인력 (정규직),서울 강남구,한국정보기술단,,"담당업무]데이터 분석 분야 ( Python, R, SAS 기반의 DATA... BIG DATA 프로젝트 경험자, PL/PM 경력자 우대, R 또는 Python 활용가능한 경력자전공계열: 전산학, 컴퓨터공학, 수학, 응용소프트웨어...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=0eef103f5381365d,CX Consulting Engineer (DC/Automation),서울,Cisco Systems,,"LAN, WAN, Data Center and related security technologies. Python, Ansible, and related automation toolset practical experience...",Posted1일 전
https://kr.indeed.com/viewjob?jk=397a412559c606fa,"Charging Operations Specialist, APAC Charging (English Speak...",서울,Tesla,,"Data science experience including coding/scripting skills ( Python/Ruby/JS/Perl... plus. Collaborative, team oriented...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=5ea9ea023c6ccc03,"S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴",성남 분당구,가치랩스,,"케이션 제작 및 유지보수 업무- Python, Golang, QT 중 선택... 2. 시스템프로그래머- Python, Golang, QT 중 선택 가능3. 영상데이터 분석 및 모델링- python기반 영상데이터 분석 및 모델링...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=d3a80f6251c8d2ce,AI Frameworks Engineer Intern,서울,Intel,,Basic knowledge of deep learning technologies Programming with Python or Shell script Education Students who are currently...,Posted오늘
https://kr.indeed.com/viewjob?jk=b6f149c5d6b60323,"Analyst - Environmental, Social and Governance (12 months co...",서울,McKinsey & Company,,"ESG) Experience and training in data analytics tools like Python, Alteryx, Tableau, Excel or other analytical platforms...",Posted19일 전
https://kr.indeed.com/viewjob?jk=31085d2eafca1fb6,"KAIST 지속발전센터 연구원 모집 공고 [연수연구원, 위촉연구원] 서울캠퍼스(홍릉)",대전 유성구,카이스트,,"부여 ( 과목별 만점의 10% 또는 5%) - 에너지 / 환경 / 경제 관련 연구 , 프로그래밍 (R, Python, GAMS 등 ), 통계분석 경험자 우대 - 에너지 - 환경 통합평가모형을 활용한 연구 유경험자 우대 결격사...",Posted11일 전
https://kr.indeed.com/viewjob?jk=bab0eaf4530c8380,2022년 1월 경력사원 (품질),청주 오창읍,LG에너지솔루션,,"경력 - 프로그래밍 언어(R, Python, Visual Basic 등... 년 이상 - Embedded SW 개발 (C, C++) 실무 경력 - Python 활용 Big Data 분석 및 수치 해석 경험 우대사항 - BMS...",Posted13일 전
https://kr.indeed.com/viewjob?jk=7143ba7b6c69f7a4,"2022년 상반기 딥러닝, 사업기획 신입/경력 정규직, 인턴",성남 수정구,시티아이랩,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...,Posted17일 전
https://kr.indeed.com/viewjob?jk=4490eb4cee00caaa,2022년 상반기 신입/경력 공개,성남 분당구,윈스,,게임>네트워크·서버·보안>보안솔루션|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python,Posted7일 전
https://kr.indeed.com/viewjob?jk=f2abe214044a2314,"딥러닝, 사업기획 신입/경력 정규직, 인턴",성남 수정구,시티아이랩,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...,Posted23일 전
https://kr.indeed.com/viewjob?jk=016de9bb83a8032d,JR0186078 AI Research Engineer Intern,서울,인텔코리아,,"architectures, and optimization strategiesProgramming skills with Python/C++Experience working with one or more deep learning...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=8cc372a6b78679b1,"인공지능(AI), Python(응용프로그램 개발자) 외 신입/경력 정규직",서울 성북구,쿠노소프트,"연봉 25,000,000원 - 30,000,000원","(주)쿠노소프트 인공지능(AI), Python 외 신입/경력 정규직 채용... 래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=cae2de07045cfb2b,"Java, Python 영상툴 개발자",서울 마곡동,에이아이메이커,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=da9b34d987d05d7e,경력사원 공개,대한민국,현대로보틱스,,"이상, 경력 3년 이상 -전자/전기/컴퓨터 전공 우대 -C＋＋고급개발자(프로젝트 리드경험 보유) -기본적인 Python, 웹 앱 개발 경험자 -디자인패턴, 클린아키텍처에 숙련된 설계자 -Agile 방법론, SW 개발 조직...",Posted11일 전
https://kr.indeed.com/viewjob?jk=df21e3bb5d773616,Python Programmer,서울 서초구,Mofac,,개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=4d6366a69e32d9a9,Metaverse 서비스 Graphics 개발자,서울 중구,에스케이텔레콤,,플랫폼(VM)|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>게임(Game)>게임 기획|인터넷·IT·통신·모바일·게임>게임(Game...,Posted1일 전
https://kr.indeed.com/viewjob?jk=f8af01e159a4ec71,사물인터넷(IoT) 개발자,경기도 파주,큐빅스,,통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>하드웨어|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨...,Posted2일 전
https://kr.indeed.com/viewjob?jk=d7e5f9d0302e78e2,"[대기업] 딥러닝 (AI, 영상인식) 전문가 (석박사급)",서울,비에이블컨설팅그룹,,공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...,Posted7일 전
https://kr.indeed.com/viewjob?jk=2e1cdadc743d5a7d,데이터 분석 및 검색/추천 서비스 기획 경력사원,서울특별시,LG유플러스,,"무관 - 직무경험 1. 데이터 분석 ① 응용통계/BigQuery/Cloud SQL 모니터링 및 최적화 가능, Python 로그 확인 및 에러 대응 관련 경험 ② OTT, 유료방송 등 미디어 사업 또는 온라인 쇼핑몰, 플랫폼...",Posted오늘
https://kr.indeed.com/viewjob?jk=e05251e6eecfa255,5G R&D 소프트웨어 개발자,서울,Ericsson,,"Erlang, Java, Python Domain experience... 프로그래밍 언어: C, C++ (필수) / Erlang, Java, Python(우대) 기술 분야: 라디오 엑세스 네트워크, 5G NR, LTE...",Posted14일 전
https://kr.indeed.com/viewjob?jk=c7d52aeb22295927,데이터표준품질부문 경력직 (정규직),서울 강남구,한국정보기술단,,데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷... DBA>MySQL|인터넷·IT·통신·모바일·게임>응용프로그래머> Python,Posted30+일 전
https://kr.indeed.com/viewjob?jk=6fa6b82e8b261430,2022년 1월 경력사원 (설비기술),청주 오창읍,LG에너지솔루션,,"개선을 위한 알고리즘 개발 필수사항 - 관련 업무 경력 10년 이상 - Data 분석 및 SW 설계 경력 ( Python, R, Spotfire, C++ 등) - 실시간 데어터 분석/처리/시각화 역량 우대사항 - 빅데이터 분석...",Posted13일 전
https://kr.indeed.com/viewjob?jk=2c9ffcc9fd90342d,Looking for Developer with Python language for NFT Generator,서울•원격 근무,Ino Partners,,"Hello! We are STEA team, a startup creating NFT marketplace and NFT launchpad! One of our features will include a NFT...",Employer11일 전 활성화됨
https://kr.indeed.com/viewjob?jk=5399a1e7606f553c,2022년 1월 경력사원 (MI/경영전략/서비스신사업/투자/DX),서울 영등포구,LG에너지솔루션,,Big Data 분석 관련 업무 경력 10년 이상 보유 - AI / Data Science를 위한 언어(R/ Python) 활용 능력 보유 - 데이터 분석 업무 및 DX 과제 수행 경험 보유 . 통계 / 데이터마이닝 / 딥러닝...,Posted14일 전
https://kr.indeed.com/viewjob?jk=eff6d38d4767ff87,Software Engineer,서울,Boston Consulting Group,,"parallel computing TECHNOLOGIES: Languages programming: Python, GO, C++, Java, Scala, JavaScript, TypeScript DevOps: Docker...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=8d05eb89c3dfb9f3,IT/AI 개발 팀원/팀장,서울 용산구,제이로고스,,(주)제이로고스 IT/AI 개발 팀원/팀장을 모집합니다. 모집부문 및 자격요건 담당업무 자격요건 인원 ﻿JAVA / Python 프로그래머 경력사항: 경력(연차무관) 학력사항: 대학교(4년)졸업 이상 0 명 근무조건 고용형태: 정규직...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=f7bcab2e4a6349c9,"DynamoDB Solutions Architect , World Wide Specialists, Datab...",서울,Amazon Web Services Korea LLC,,"development experience using languages... Java, Python, Go, and Node.js · Experience with relational databases, data...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,성남 판교역,카카오,,대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=e44a6678f361ff46,Machine Learning Consultant (A.I. Marketing Technology),서울,Appier,,online A/B testing problem. Fluency with scripting ( Python/etc). Enthusiasm to frame and solve real-world problems...,Posted4일 전
https://kr.indeed.com/viewjob?jk=0aa851392317eb07,AI SW 개발 경력사원 채용,서울,한화그룹,,"및 개선 할 수 있는 역량 보유자 프로그래밍에 대한 실무역량 보유자(TensorFlow,PyTorch, Python,C++등) [우대요건] Vision 또는 NLP 기술을 활용하여 프로젝트 및 솔루션 개발 경험자 0명...",Posted11일 전
https://kr.indeed.com/viewjob?jk=b3a6c83c9debcb92,네이버 파이낸셜 플랫폼 운영,성남 삼평동,NIT Service,,"Docker(kubernetes) 및 어플리케이션 배포 전략 지식 보유 - Shell script, python 및 web framework 등 기타 프로그래밍 언어 활용 가능 - 국가보훈대상자 및 장애인은 법령에 의거...",Posted30+일 전
